"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-2.638139,53.54914,187,2020-08-05,29,"WIG5","Wigan Centre","Urban Background",2.6445
-3.002829,53.042282,187,2020-08-05,30,"WREX","Wrexham","Urban Traffic",2.064625
-2.094278,57.15736,188,2020-08-06,1,"ABD","Aberdeen","Urban Background",2.383125
-3.2429,55.79216,188,2020-08-06,2,"ACTH","Auchencorth Moss","Rural Background",2.5345
-5.928833,54.59965,188,2020-08-06,3,"BEL2","Belfast Centre","Urban Background",3.59879166666667
-1.874978,52.476145,188,2020-08-06,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",3.06120833333333
-3.007175,53.80489,188,2020-08-06,5,"BLC2","Blackpool Marton","Urban Background",5.502125
-1.918235,52.481346,188,2020-08-06,6,"BMLD","Birmingham Ladywood","Urban Background",2.04504166666667
-1.454946,53.244131,188,2020-08-06,7,"CHLG","Chesterfield Loundsley Green","Urban Background",1.76095833333333
-1.456928,53.231751,188,2020-08-06,8,"CHS7","Chesterfield Roadside","Urban Traffic",1.82104166666667
-1.560189,52.411628,188,2020-08-06,9,"COAL","Coventry Allesley","Urban Background",2.02333333333333
-2.334139,53.48481,188,2020-08-06,10,"ECCL","Salford Eccles","Urban Background",5.10416666666667
-3.182186,55.945589,188,2020-08-06,11,"ED3","Edinburgh St Leonards","Urban Background",2.561875
-4.238214,55.860936,188,2020-08-06,12,"GHSR","Glasgow High Street","Urban Traffic",2.90391666666667
-4.734421,55.944079,188,2020-08-06,13,"GKA8","Greenock A8 Roadside","Urban Traffic",3.130375
-4.243631,55.865782,188,2020-08-06,14,"GLKP","Glasgow Townhead","Urban Background",2.750625
-0.037418,51.449674,188,2020-08-06,15,"HP1","London Honor Oak Park","Urban Background",3.58883333333333
-0.213492,51.52105,188,2020-08-06,16,"KC1","London N. Kensington","Urban Background",3.022875
-1.533119,52.28881,188,2020-08-06,17,"LEAM","Leamington Spa","Urban Background",1.711875
-7.900328,54.43951,188,2020-08-06,18,"LN","Lough Navar","Rural Background",2.55891666666667
1.302686,52.614823,188,2020-08-06,19,"NO12","Norwich Lakenfields","Urban Background",2.889125
-1.146447,52.95473,188,2020-08-06,20,"NOTT","Nottingham Centre","Urban Background",3.26845833333333
-1.260278,51.744806,188,2020-08-06,21,"OX8","Oxford St Ebbes","Urban Background",2.04995833333333
-2.680353,53.76559,188,2020-08-06,22,"PRES","Preston","Urban Background",5.90708333333333
0.634889,51.45617,188,2020-08-06,23,"ROCH","Rochester Stoke","Rural Background",4.05958333333333
0.678331,51.544166,188,2020-08-06,24,"SEND","Southend-on-Sea","Urban Background",3.22229166666667
-1.478096,53.378622,188,2020-08-06,25,"SHDG","Sheffield Devonshire Green","Urban Background",2.850875
-1.395757,50.908173,188,2020-08-06,26,"SOUT","Southampton Centre","Urban Background",3.59075
-1.406878,54.88361,188,2020-08-06,27,"SUN2","Sunderland Silksworth","Urban Background",4.070375
-3.022722,53.37287,188,2020-08-06,28,"TRAN","Wirral Tranmere","Urban Background",2.875375
-2.638139,53.54914,188,2020-08-06,29,"WIG5","Wigan Centre","Urban Background",4.19820833333333
-3.002829,53.042282,188,2020-08-06,30,"WREX","Wrexham","Urban Traffic",2.70441666666667
-2.094278,57.15736,189,2020-08-07,1,"ABD","Aberdeen","Urban Background",3.37470833333333
-3.2429,55.79216,189,2020-08-07,2,"ACTH","Auchencorth Moss","Rural Background",0.911
-5.928833,54.59965,189,2020-08-07,3,"BEL2","Belfast Centre","Urban Background",3.24091666666667
-1.874978,52.476145,189,2020-08-07,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",4.11170833333333
-3.007175,53.80489,189,2020-08-07,5,"BLC2","Blackpool Marton","Urban Background",3.69891666666667
-1.918235,52.481346,189,2020-08-07,6,"BMLD","Birmingham Ladywood","Urban Background",3.411
-1.454946,53.244131,189,2020-08-07,7,"CHLG","Chesterfield Loundsley Green","Urban Background",3.048375
-1.456928,53.231751,189,2020-08-07,8,"CHS7","Chesterfield Roadside","Urban Traffic",3.23708333333333
-1.560189,52.411628,189,2020-08-07,9,"COAL","Coventry Allesley","Urban Background",3.544625
-2.334139,53.48481,189,2020-08-07,10,"ECCL","Salford Eccles","Urban Background",4.680625
-3.182186,55.945589,189,2020-08-07,11,"ED3","Edinburgh St Leonards","Urban Background",1.2245
-4.238214,55.860936,189,2020-08-07,12,"GHSR","Glasgow High Street","Urban Traffic",2.00758333333333
-4.734421,55.944079,189,2020-08-07,13,"GKA8","Greenock A8 Roadside","Urban Traffic",2.18495833333333
-4.243631,55.865782,189,2020-08-07,14,"GLKP","Glasgow Townhead","Urban Background",1.54966666666667
-0.037418,51.449674,189,2020-08-07,15,"HP1","London Honor Oak Park","Urban Background",16.6609166666667
-0.213492,51.52105,189,2020-08-07,16,"KC1","London N. Kensington","Urban Background",9.10779166666667
-1.533119,52.28881,189,2020-08-07,17,"LEAM","Leamington Spa","Urban Background",3.429625
-7.900328,54.43951,189,2020-08-07,18,"LN","Lough Navar","Rural Background",1.83866666666667
1.302686,52.614823,189,2020-08-07,19,"NO12","Norwich Lakenfields","Urban Background",6.89675
